user_id,skill_name,id,fdsfsda
user_5896,Psychology,,1045
user_5941,Psychology,,4002
user_5964,Psychology,,4885
user_6007,Psychology,,1935
user_6019,Psychology,,5969
user_6042,Psychology,,5695
user_6083,Psychology,,4258
user_6091,Psychology,,3155
user_6100,Psychology,,4509
user_6229,Psychology,,6326
user_6289,Psychology,,3245
user_6333,Psychology,,4683
user_6363,Psychology,,2577
user_6382,Psychology,,574
user_6393,Psychology,,4768
user_6393,Psychology,,6271
user_6397,Psychology,,5431
user_6535,Psychology,,1318
user_6551,Psychology,,3059
user_6561,Psychology,,4767
user_6571,Psychology,,2612
user_6572,Psychology,,4567
user_6736,Psychology,,405
user_6806,Psychology,,4323
user_6817,Psychology,,1039
user_6841,Psychology,,4229
user_6843,Psychology,,6293
user_6919,Psychology,,4494
user_6960,Psychology,,4649
user_6975,Psychology,,5584
user_7073,Psychology,,577
user_7092,Psychology,,4797
user_7126,Psychology,,2793
user_7141,Psychology,,2815
user_7160,Psychology,,1956
user_7162,Psychology,,625
user_7218,Psychology,,5632
user_7242,Psychology,,4218
user_7260,Psychology,,463
user_7314,Psychology,,4835
user_7347,Psychology,,470
user_7365,Psychology,,4203
user_7404,Psychology,,586
user_7585,Psychology,,779
user_7738,Psychology,,1910
user_7793,Psychology,,4984
user_7854,Psychology,,6102
user_7881,Psychology,,4565
user_7893,Psychology,,467
user_7977,Psychology,,2946
user_7987,Psychology,,4573
user_7990,Psychology,,2997
user_8053,Psychology,,536
user_8111,Psychology,,2367
user_8121,Psychology,,3456
user_8136,Psychology,,4719
user_8153,Psychology,,769
user_8170,Psychology,,2430
user_8171,Psychology,,1246
user_8212,Psychology,,5753
user_8320,Psychology,,5698
user_8474,Psychology,,4356
user_8519,Psychology,,3813
user_8615,Psychology,,733
user_8623,Psychology,,1826
user_8666,Psychology,,2154
user_8774,Psychology,,2812
user_8794,Psychology,,6420
user_8905,Psychology,,1126
user_8917,Psychology,,2574
user_8918,Psychology,,4794
user_8970,Psychology,,1375
user_8996,Psychology,,5142
user_9060,Psychology,,4299
user_9091,Psychology,,2431
user_9115,Psychology,,6221
user_9213,Psychology,,454
user_9240,Psychology,,3881
user_9454,Psychology,,3305
user_9482,Psychology,,291
user_9565,Psychology,,5689
user_9572,Psychology,,5432
user_9636,Psychology,,273
user_9664,Psychology,,1763
user_9710,Psychology,,2834
user_9716,Psychology,,5166
user_9718,Psychology,,1278
user_9805,Psychology,,1336
user_9857,Psychology,,4917
user_9863,Psychology,,1180
user_9877,Psychology,,4745
user_9885,Psychology,,852
user_9922,Psychology,,1281
user_9929,Psychology,,4664
user_9934,Psychology,,809
user_9937,Psychology,,6184
tori_goyette,Program Design (Tori),,6480
ryan_roslansky,Product Leadership (Ryan),,6484
namyanzi_edwards,Policy Advocacy,,6461
ryan_roslansky,Platform Innovation (Ryan),,6490
namyanzi_edwards,Piano,,6456
ryan_roslansky,Organizational Growth (Ryan),,6486
user_1008,Nursing,,192
user_1051,Nursing,,5433
user_1181,Nursing,,4157
user_1322,Nursing,,3414
user_1387,Nursing,,1207
user_1525,Nursing,,5393
user_1539,Nursing,,713
user_1546,Nursing,,1847
user_1645,Nursing,,3928
user_1716,Nursing,,161
user_1761,Nursing,,1696
user_1830,Nursing,,3652
user_1882,Nursing,,5178
user_2035,Nursing,,154
user_2044,Nursing,,2263
user_2052,Nursing,,2550
user_2060,Nursing,,991
user_2133,Nursing,,3003
user_2222,Nursing,,4382
user_2271,Nursing,,825
user_2380,Nursing,,3839
user_2402,Nursing,,996
user_2422,Nursing,,1297
user_2467,Nursing,,1397
user_2499,Nursing,,1051
user_2515,Nursing,,6113
user_2537,Nursing,,134
user_2546,Nursing,,519
user_2548,Nursing,,5768
user_2563,Nursing,,2575
user_2579,Nursing,,3732
user_2606,Nursing,,3763
user_2609,Nursing,,1604
user_2614,Nursing,,1285
user_2733,Nursing,,2716
user_2768,Nursing,,6299
user_2815,Nursing,,2738
user_2819,Nursing,,2067
user_2837,Nursing,,5787
user_2874,Nursing,,5313
user_2916,Nursing,,688
user_2932,Nursing,,6387
user_2982,Nursing,,4412
user_2993,Nursing,,2529
user_3031,Nursing,,548
user_3056,Nursing,,2804
user_3223,Nursing,,5242
user_3257,Nursing,,4248
user_3412,Nursing,,1787
user_3423,Nursing,,1162
user_3431,Nursing,,3515
user_3469,Nursing,,1800
user_3474,Nursing,,2291
user_3474,Nursing,,394
user_3505,Nursing,,6421
user_3524,Nursing,,5540
user_3552,Nursing,,1952
user_3623,Nursing,,6181
user_3774,Nursing,,4484
user_3784,Nursing,,5526
user_3797,Nursing,,2078
user_3800,Nursing,,3497
user_3881,Nursing,,3173
user_3922,Nursing,,5084
user_3922,Nursing,,2933
user_3943,Nursing,,6254
user_3967,Nursing,,1778
user_3992,Nursing,,2606
user_4029,Nursing,,1648
user_4157,Nursing,,1069
user_4202,Nursing,,4971
user_4223,Nursing,,3632
user_4234,Nursing,,1961
user_4238,Nursing,,5614
user_4290,Nursing,,1751
user_4312,Nursing,,2241
user_4318,Nursing,,2881
user_4333,Nursing,,6154
user_4363,Nursing,,1649
user_4409,Nursing,,6437
user_4448,Nursing,,2024
user_4524,Nursing,,2018
user_4576,Nursing,,375
user_4578,Nursing,,5913
user_4593,Nursing,,3931
user_4605,Nursing,,4406
user_4698,Nursing,,742
user_4717,Nursing,,6390
user_4739,Nursing,,1429
user_4766,Nursing,,902
user_4833,Nursing,,4381
user_4901,Nursing,,3569
user_4920,Nursing,,1372
user_4923,Nursing,,1995
user_4989,Nursing,,5199
user_4991,Nursing,,5929
user_5024,Nursing,,6272
user_5075,Nursing,,310
user_5162,Nursing,,3607
user_5169,Nursing,,5438
user_5197,Nursing,,2547
user_5227,Nursing,,2994
user_5234,Nursing,,700
user_5270,Nursing,,6157
user_5298,Nursing,,33
user_5318,Nursing,,5425
user_5407,Nursing,,6212
user_5443,Nursing,,4746
user_5454,Nursing,,3000
user_5456,Nursing,,1542
user_5457,Nursing,,2996
user_5530,Nursing,,2192
user_5628,Nursing,,5423
user_5645,Nursing,,4687
user_5654,Nursing,,1252
user_5656,Nursing,,5415
user_5665,Nursing,,4076
user_5710,Nursing,,4637
user_5842,Nursing,,5303
user_5952,Nursing,,798
user_5956,Nursing,,3286
user_6038,Nursing,,5181
user_6040,Nursing,,4126
user_6064,Nursing,,2627
user_6090,Nursing,,344
user_6120,Nursing,,5906
user_6349,Nursing,,4429
user_6381,Nursing,,888
user_6383,Nursing,,5395
user_6437,Nursing,,3546
user_6474,Nursing,,132
user_6635,Nursing,,1732
user_6636,Nursing,,3013
user_6638,Nursing,,346
user_6646,Nursing,,2262
user_6658,Nursing,,2947
user_6731,Nursing,,5679
user_6797,Nursing,,2021
user_6856,Nursing,,2707
user_6881,Nursing,,1982
user_6893,Nursing,,4415
user_6897,Nursing,,1103
user_7028,Nursing,,199
user_7035,Nursing,,4537
user_7080,Nursing,,1414
user_7081,Nursing,,1116
user_7100,Nursing,,337
user_7157,Nursing,,1159
user_7160,Nursing,,6416
user_7246,Nursing,,2112
user_7397,Nursing,,5830
user_7468,Nursing,,3545
user_7471,Nursing,,4859
user_7555,Nursing,,2297
user_7639,Nursing,,5251
user_7659,Nursing,,3760
user_7675,Nursing,,5473
user_7761,Nursing,,4318
user_7793,Nursing,,2895
user_7794,Nursing,,4230
user_7802,Nursing,,5283
user_7856,Nursing,,4553
user_7903,Nursing,,4139
user_7922,Nursing,,5823
user_7935,Nursing,,3508
user_7969,Nursing,,4303
user_8084,Nursing,,4753
user_8102,Nursing,,575
user_8109,Nursing,,703
user_8129,Nursing,,4001
user_8185,Nursing,,2621
user_8220,Nursing,,3165
user_8220,Nursing,,142
user_8230,Nursing,,4954
user_8280,Nursing,,130
user_8303,Nursing,,156
user_8339,Nursing,,5571
user_8343,Nursing,,2400
user_8375,Nursing,,886
user_8497,Nursing,,2836
user_8540,Nursing,,4750
user_8561,Nursing,,5523
user_8606,Nursing,,6080
user_8677,Nursing,,3010
user_8726,Nursing,,2101
user_8804,Nursing,,3963
user_8824,Nursing,,2158
user_8836,Nursing,,1217
user_8844,Nursing,,379
user_8910,Nursing,,1388
user_8924,Nursing,,892
user_8944,Nursing,,6328
user_8993,Nursing,,3802
user_9015,Nursing,,1382
user_9049,Nursing,,2740
user_9140,Nursing,,5871
user_9146,Nursing,,2784
user_9189,Nursing,,5160
user_9258,Nursing,,3961
user_9268,Nursing,,2510
user_9278,Nursing,,5544
user_9296,Nursing,,3043
user_9323,Nursing,,4431
user_9383,Nursing,,4113
user_9409,Nursing,,3621
user_9437,Nursing,,6300
user_9441,Nursing,,5846
user_9573,Nursing,,440
user_9574,Nursing,,1578
user_9575,Nursing,,1430
user_9584,Nursing,,4469
user_9644,Nursing,,4409
user_9646,Nursing,,6382
user_9668,Nursing,,522
user_9685,Nursing,,2243
user_9722,Nursing,,2963
user_9742,Nursing,,2491
user_9746,Nursing,,714
user_9960,Nursing,,5292
user_1018,Network Security,,4031
user_1468,Network Security,,5946
user_1749,Network Security,,3283
user_2240,Network Security,,709
user_2499,Network Security,,287
user_3091,Network Security,,5460
user_3728,Network Security,,5685
user_4128,Network Security,,6226
user_4500,Network Security,,2038
user_5448,Network Security,,1941
user_6517,Network Security,,5761
user_6837,Network Security,,3378
user_7158,Network Security,,3903
user_7897,Network Security,,5805
user_8176,Network Security,,1347
user_8454,Network Security,,2852
user_9138,Network Security,,170
user_1008,Medicine,,193
user_1081,Medicine,,3157
user_1105,Medicine,,5909
user_1107,Medicine,,1061
user_1181,Medicine,,4158
user_1269,Medicine,,3958
user_1273,Medicine,,2377
user_1288,Medicine,,4648
user_1319,Medicine,,3040
user_1525,Medicine,,5394
user_1533,Medicine,,2819
user_1536,Medicine,,5971
user_1554,Medicine,,1964
user_1598,Medicine,,1164
user_1607,Medicine,,6002
user_1686,Medicine,,885
user_1770,Medicine,,5968
user_1842,Medicine,,246
user_1929,Medicine,,667
user_1942,Medicine,,1885
user_1950,Medicine,,2546
user_2033,Medicine,,4131
user_2035,Medicine,,155
user_2052,Medicine,,2551
user_2060,Medicine,,992
user_2140,Medicine,,4096
user_2192,Medicine,,2900
user_2200,Medicine,,2993
user_2265,Medicine,,5177
user_2280,Medicine,,5502
user_2420,Medicine,,3156
user_2508,Medicine,,6446
user_2509,Medicine,,5559
user_2511,Medicine,,2081
user_2515,Medicine,,6114
user_2537,Medicine,,217
user_2537,Medicine,,135
user_2546,Medicine,,520
user_2563,Medicine,,2576
user_2587,Medicine,,3302
user_2606,Medicine,,3764
user_2614,Medicine,,1286
user_2733,Medicine,,2717
user_2756,Medicine,,5608
user_2815,Medicine,,2739
user_2815,Medicine,,6377
user_2819,Medicine,,2068
user_2861,Medicine,,6105
user_2993,Medicine,,2530
user_2996,Medicine,,2534
user_3000,Medicine,,1876
user_3013,Medicine,,3620
user_3026,Medicine,,2470
user_3031,Medicine,,5491
user_3074,Medicine,,1634
user_3123,Medicine,,5043
user_3154,Medicine,,5829
user_3173,Medicine,,6180
user_3202,Medicine,,674
user_3223,Medicine,,5243
user_3381,Medicine,,4380
user_3399,Medicine,,2277
user_3410,Medicine,,3244
user_3423,Medicine,,1163
user_3461,Medicine,,5676
user_3513,Medicine,,2938
user_3565,Medicine,,3789
user_3657,Medicine,,1223
user_3756,Medicine,,5412
user_3774,Medicine,,3474
user_3774,Medicine,,4485
user_3784,Medicine,,5527
user_3800,Medicine,,3498
user_3881,Medicine,,3174
user_3922,Medicine,,5085
user_3940,Medicine,,5513
user_3943,Medicine,,6255
user_3967,Medicine,,1779
user_3969,Medicine,,2132
user_4048,Medicine,,1556
user_4101,Medicine,,2611
user_4157,Medicine,,1070
user_4195,Medicine,,2721
user_4216,Medicine,,1038
user_4238,Medicine,,5615
user_4249,Medicine,,515
user_4254,Medicine,,5174
user_4259,Medicine,,1296
user_4318,Medicine,,2882
user_4353,Medicine,,2378
user_4367,Medicine,,2109
user_4409,Medicine,,6438
user_4492,Medicine,,5335
user_4576,Medicine,,376
user_4635,Medicine,,5429
user_4738,Medicine,,1108
user_4825,Medicine,,702
user_4901,Medicine,,3570
user_4947,Medicine,,2219
user_4991,Medicine,,1647
user_5024,Medicine,,6273
user_5075,Medicine,,311
user_5130,Medicine,,732
user_5227,Medicine,,2995
user_5234,Medicine,,701
user_5282,Medicine,,29
user_5291,Medicine,,1358
user_5318,Medicine,,5426
user_5386,Medicine,,5300
user_5406,Medicine,,4987
user_5407,Medicine,,6213
user_5436,Medicine,,390
user_5470,Medicine,,2813
user_5560,Medicine,,4181
user_5628,Medicine,,5424
user_5645,Medicine,,4688
user_5654,Medicine,,1253
user_5656,Medicine,,5416
user_5676,Medicine,,5312
user_5710,Medicine,,4638
user_5735,Medicine,,659
user_5749,Medicine,,4769
user_5842,Medicine,,5304
user_5851,Medicine,,4492
user_5883,Medicine,,2466
user_5888,Medicine,,3927
user_6032,Medicine,,2050
user_6038,Medicine,,5182
user_6064,Medicine,,2628
user_6090,Medicine,,345
user_6161,Medicine,,2056
user_6206,Medicine,,6048
user_6249,Medicine,,1237
user_6274,Medicine,,4515
user_6285,Medicine,,124
user_6289,Medicine,,6242
user_6349,Medicine,,4430
user_6381,Medicine,,889
user_6386,Medicine,,3521
user_6419,Medicine,,576
user_6455,Medicine,,3213
user_6474,Medicine,,2222
user_6474,Medicine,,133
user_6635,Medicine,,1733
user_6658,Medicine,,2948
user_6698,Medicine,,1805
user_6731,Medicine,,5680
user_6856,Medicine,,2708
user_6893,Medicine,,4416
user_6933,Medicine,,679
user_6953,Medicine,,6036
user_7035,Medicine,,4538
user_7081,Medicine,,1117
user_7105,Medicine,,6041
user_7116,Medicine,,5505
user_7246,Medicine,,2113
user_7271,Medicine,,1367
user_7283,Medicine,,1220
user_7307,Medicine,,3693
user_7308,Medicine,,3066
user_7385,Medicine,,1557
user_7397,Medicine,,5831
user_7546,Medicine,,3917
user_7553,Medicine,,5254
user_7555,Medicine,,2298
user_7588,Medicine,,4268
user_7597,Medicine,,5636
user_7601,Medicine,,1998
user_7633,Medicine,,1405
user_7635,Medicine,,507
user_7639,Medicine,,5252
user_7645,Medicine,,740
user_7715,Medicine,,777
user_7798,Medicine,,3635
user_7802,Medicine,,5284
user_7817,Medicine,,2441
user_7856,Medicine,,4554
user_7876,Medicine,,5924
user_7880,Medicine,,5340
user_7903,Medicine,,4140
user_7935,Medicine,,3509
user_7972,Medicine,,5719
user_8066,Medicine,,4800
user_8078,Medicine,,4221
user_8090,Medicine,,6439
user_8220,Medicine,,143
user_8280,Medicine,,131
user_8285,Medicine,,1284
user_8303,Medicine,,157
user_8339,Medicine,,5572
user_8343,Medicine,,2401
user_8375,Medicine,,887
user_8539,Medicine,,5578
user_8579,Medicine,,950
user_8584,Medicine,,5848
user_8606,Medicine,,6081
user_8715,Medicine,,363
user_8754,Medicine,,3769
user_8844,Medicine,,380
user_8910,Medicine,,1389
user_8924,Medicine,,893
user_8965,Medicine,,4206
user_8993,Medicine,,3803
user_9023,Medicine,,3329
user_9039,Medicine,,393
user_9049,Medicine,,2741
user_9056,Medicine,,1226
user_9146,Medicine,,2785
user_9189,Medicine,,5161
user_9258,Medicine,,3962
user_9323,Medicine,,4432
user_9344,Medicine,,4308
user_9403,Medicine,,2651
user_9430,Medicine,,4368
user_9437,Medicine,,6301
user_9441,Medicine,,5847
user_9572,Medicine,,3573
user_9606,Medicine,,485
user_9608,Medicine,,1147
user_9636,Medicine,,3657
user_9644,Medicine,,4410
user_9646,Medicine,,6383
user_9685,Medicine,,2244
user_9742,Medicine,,2492
user_9746,Medicine,,715
user_9960,Medicine,,5293
user_1023,Marketing,,2156
user_1040,Marketing,,4428
user_1113,Marketing,,5592
user_1280,Marketing,,4723
user_1335,Marketing,,5059
user_1405,Marketing,,4227
user_1413,Marketing,,1381
user_1435,Marketing,,3262
user_1468,Marketing,,744
user_1476,Marketing,,4252
user_1481,Marketing,,3579
user_1549,Marketing,,4211
user_1565,Marketing,,2615
user_1576,Marketing,,3738
user_1768,Marketing,,5999
user_1787,Marketing,,650
user_1850,Marketing,,1014
user_1924,Marketing,,3742
user_1948,Marketing,,2889
user_2074,Marketing,,5205
user_2077,Marketing,,2904
user_2081,Marketing,,3241
user_2087,Marketing,,1863
user_2221,Marketing,,5163
user_2271,Marketing,,4920
user_2365,Marketing,,410
user_2369,Marketing,,6038
user_2476,Marketing,,4975
user_2504,Marketing,,796
user_2528,Marketing,,4067
user_2569,Marketing,,1030
user_2665,Marketing,,6019
user_2788,Marketing,,5045
user_2868,Marketing,,2312
user_2901,Marketing,,4805
user_2912,Marketing,,5786
user_2962,Marketing,,331
user_2963,Marketing,,4476
user_2988,Marketing,,1559
user_3001,Marketing,,4208
user_3012,Marketing,,3120
user_3012,Marketing,,4374
user_3027,Marketing,,2919
user_3092,Marketing,,497
user_3169,Marketing,,1360
user_3272,Marketing,,4833
user_3272,Marketing,,2875
user_3286,Marketing,,4097
user_3421,Marketing,,5216
user_3445,Marketing,,4752
user_3448,Marketing,,6083
user_3518,Marketing,,5030
user_3548,Marketing,,433
user_3555,Marketing,,3648
user_3620,Marketing,,1302
user_3646,Marketing,,2712
user_3675,Marketing,,3644
user_3705,Marketing,,4324
user_3736,Marketing,,2150
user_3739,Marketing,,570
user_3754,Marketing,,712
user_3816,Marketing,,4071
user_3826,Marketing,,374
user_3865,Marketing,,3015
user_3867,Marketing,,2472
user_3894,Marketing,,6050
user_3930,Marketing,,2239
user_3977,Marketing,,3886
user_4007,Marketing,,2810
user_4020,Marketing,,4188
user_4041,Marketing,,31
user_4054,Marketing,,4199
user_4094,Marketing,,3079
user_4147,Marketing,,2594
user_4163,Marketing,,2719
user_4176,Marketing,,5214
user_4177,Marketing,,1756
user_4319,Marketing,,3702
user_4322,Marketing,,5374
user_4340,Marketing,,1802
user_4481,Marketing,,4300
user_4490,Marketing,,6043
user_4573,Marketing,,5701
user_4638,Marketing,,698
user_4686,Marketing,,802
user_4749,Marketing,,3659
user_4818,Marketing,,664
user_4832,Marketing,,4125
user_4832,Marketing,,2261
user_4884,Marketing,,2956
user_4946,Marketing,,5037
user_5024,Marketing,,2806
user_5063,Marketing,,2567
user_5098,Marketing,,728
user_5112,Marketing,,6257
user_5129,Marketing,,3884
user_5138,Marketing,,2680
user_5170,Marketing,,4417
user_5221,Marketing,,1402
user_5311,Marketing,,923
user_5412,Marketing,,2478
user_5480,Marketing,,3203
user_5480,Marketing,,5053
user_5482,Marketing,,648
user_5494,Marketing,,4112
user_5502,Marketing,,6454
user_5525,Marketing,,3699
user_5525,Marketing,,4255
user_5552,Marketing,,4172
user_5557,Marketing,,1195
user_5577,Marketing,,2617
user_5667,Marketing,,5127
user_5678,Marketing,,4622
user_5713,Marketing,,719
user_5783,Marketing,,1893
user_5792,Marketing,,392
user_5798,Marketing,,322
user_5800,Marketing,,5575
user_5805,Marketing,,3056
user_5860,Marketing,,4486
user_5948,Marketing,,3812
user_5972,Marketing,,2058
user_6005,Marketing,,6003
user_6029,Marketing,,159
user_6041,Marketing,,4302
user_6090,Marketing,,2672
user_6109,Marketing,,128
user_6132,Marketing,,4270
user_6158,Marketing,,2802
user_6180,Marketing,,5089
user_6183,Marketing,,5917
user_6188,Marketing,,309
user_6280,Marketing,,416
user_6319,Marketing,,3212
user_6453,Marketing,,891
user_6492,Marketing,,1624
user_6495,Marketing,,4570
user_6526,Marketing,,3561
user_6615,Marketing,,3434
user_6641,Marketing,,4265
user_6658,Marketing,,5104
user_6751,Marketing,,729
user_6808,Marketing,,4757
user_6918,Marketing,,4602
user_6958,Marketing,,1193
user_7043,Marketing,,3848
user_7127,Marketing,,3943
user_7328,Marketing,,3766
user_7329,Marketing,,5960
user_7375,Marketing,,1420
user_7388,Marketing,,4854
user_7428,Marketing,,1926
user_7477,Marketing,,3344
user_7486,Marketing,,1485
user_7501,Marketing,,5371
user_7504,Marketing,,2176
user_7679,Marketing,,3514
user_7692,Marketing,,6337
user_7756,Marketing,,5265
user_7759,Marketing,,3106
user_7774,Marketing,,3455
user_7791,Marketing,,4438
user_7833,Marketing,,4405
user_7862,Marketing,,1808
user_7874,Marketing,,1963
user_7932,Marketing,,4856
user_8019,Marketing,,2474
user_8072,Marketing,,6407
user_8144,Marketing,,2833
user_8300,Marketing,,1129
user_8388,Marketing,,572
user_8428,Marketing,,3108
user_8463,Marketing,,1596
user_8480,Marketing,,4501
user_8484,Marketing,,1063
user_8505,Marketing,,3496
user_8532,Marketing,,4402
user_8598,Marketing,,4371
user_8599,Marketing,,843
user_8626,Marketing,,5522
user_8653,Marketing,,4119
user_8665,Marketing,,5490
user_8726,Marketing,,2242
user_8728,Marketing,,5752
user_8734,Marketing,,5122
user_8770,Marketing,,5159
user_8828,Marketing,,4989
user_8861,Marketing,,282
user_8953,Marketing,,3491
user_9031,Marketing,,2066
user_9040,Marketing,,5573
user_9071,Marketing,,920
user_9172,Marketing,,6011
user_9189,Marketing,,1722
user_9244,Marketing,,6052
user_9278,Marketing,,1933
user_9287,Marketing,,4093
user_9298,Marketing,,5713
user_9381,Marketing,,6153
user_9425,Marketing,,521
user_9470,Marketing,,2433
user_9529,Marketing,,660
user_9546,Marketing,,1776
user_9596,Marketing,,1522
user_9605,Marketing,,1896
user_9662,Marketing,,1215
user_9700,Marketing,,4631
user_9710,Marketing,,1882
user_9747,Marketing,,2042
user_9764,Marketing,,3090
user_9871,Marketing,,6291
user_9911,Marketing,,901
user_9941,Marketing,,5464
user_9961,Marketing,,2196
user_1395,Machine Learning,,3723
user_1405,Machine Learning,,947
user_1519,Machine Learning,,3296
user_2897,Machine Learning,,2781
user_4520,Machine Learning,,1314
user_4703,Machine Learning,,3599
user_5292,Machine Learning,,2334
user_5311,Machine Learning,,4425
user_5439,Machine Learning,,6434
user_5519,Machine Learning,,2271
user_5976,Machine Learning,,3085
user_6024,Machine Learning,,6318
user_6304,Machine Learning,,1455
user_6636,Machine Learning,,3194
user_6836,Machine Learning,,3392
user_9347,Machine Learning,,3541
kemi_imode,Leadership,,6468
patrick_fung,JavaScript (Patrick),,6471
patrick_fung,Java (Patrick),,6470
user_1018,Investing,,3309
user_1018,Investing,,4028
user_1032,Investing,,5440
user_1047,Investing,,1904
user_1066,Investing,,1330
user_1250,Investing,,1240
user_1296,Investing,,4791
user_1333,Investing,,2542
user_1353,Investing,,2479
user_1395,Investing,,3720
user_1405,Investing,,944
user_1406,Investing,,587
user_1418,Investing,,3068
user_1430,Investing,,5278
user_1442,Investing,,3627
user_1468,Investing,,5942
user_1478,Investing,,4617
user_1515,Investing,,2921
user_1519,Investing,,3293
user_1527,Investing,,2634
user_1545,Investing,,195
user_1581,Investing,,6130
user_1620,Investing,,6063
user_1642,Investing,,3255
user_1667,Investing,,1636
user_1709,Investing,,1677
user_1714,Investing,,3219
user_1725,Investing,,399
user_1749,Investing,,3280
user_1754,Investing,,4674
user_1767,Investing,,13
user_1773,Investing,,188
user_1810,Investing,,5723
user_1852,Investing,,3523
user_1861,Investing,,2883
user_1863,Investing,,4061
user_1865,Investing,,3905
user_1889,Investing,,3853
user_1894,Investing,,4145
user_1940,Investing,,2179
user_2052,Investing,,3483
user_2052,Investing,,202
user_2076,Investing,,443
user_2157,Investing,,5600
user_2167,Investing,,1991
user_2180,Investing,,4670
user_2304,Investing,,2690
user_2340,Investing,,3984
user_2382,Investing,,3995
user_2412,Investing,,4344
user_2426,Investing,,2733
user_2499,Investing,,283
user_2536,Investing,,1141
user_2556,Investing,,1966
user_2562,Investing,,4942
user_2563,Investing,,5306
user_2582,Investing,,174
user_2586,Investing,,5245
user_2603,Investing,,2630
user_2613,Investing,,1988
user_2655,Investing,,3052
user_2685,Investing,,504
user_2710,Investing,,5596
user_2792,Investing,,4182
user_2823,Investing,,1338
user_2897,Investing,,2778
user_2983,Investing,,325
user_2984,Investing,,1672
user_3091,Investing,,5457
user_3101,Investing,,3893
user_3125,Investing,,6286
user_3150,Investing,,5741
user_3162,Investing,,1598
user_3185,Investing,,4710
user_3190,Investing,,4165
user_3241,Investing,,226
user_3295,Investing,,4659
user_3313,Investing,,5691
user_3375,Investing,,2199
user_3410,Investing,,2907
user_3436,Investing,,3824
user_3461,Investing,,1009
user_3471,Investing,,1851
user_3476,Investing,,4336
user_3515,Investing,,6175
user_3581,Investing,,763
user_3598,Investing,,2428
user_3602,Investing,,5401
user_3629,Investing,,6192
user_3719,Investing,,3921
user_3725,Investing,,3062
user_3728,Investing,,5682
user_3732,Investing,,1121
user_3742,Investing,,382
user_3794,Investing,,4495
user_3820,Investing,,498
user_3832,Investing,,4310
user_3834,Investing,,1913
user_3855,Investing,,209
user_3867,Investing,,5330
user_3877,Investing,,3313
user_3940,Investing,,1773
user_3940,Investing,,3111
user_3943,Investing,,746
user_3985,Investing,,628
user_3993,Investing,,4933
user_4034,Investing,,3180
user_4041,Investing,,5169
user_4096,Investing,,5288
user_4117,Investing,,236
user_4125,Investing,,1945
user_4128,Investing,,6223
user_4128,Investing,,3469
user_4143,Investing,,5755
user_4181,Investing,,5666
user_4296,Investing,,5609
user_4318,Investing,,4177
user_4320,Investing,,2674
user_4398,Investing,,4233
user_4456,Investing,,6115
user_4480,Investing,,2182
user_4500,Investing,,2035
user_4520,Investing,,1311
user_4525,Investing,,617
user_4533,Investing,,2337
user_4581,Investing,,4829
user_4686,Investing,,3791
user_4696,Investing,,1959
user_4701,Investing,,1004
user_4703,Investing,,3596
user_4712,Investing,,3408
user_4720,Investing,,3359
user_4761,Investing,,1182
user_4767,Investing,,1460
user_4840,Investing,,2206
user_4856,Investing,,6262
user_4874,Investing,,5899
user_4884,Investing,,3338
user_4886,Investing,,1855
user_4916,Investing,,6423
user_4958,Investing,,685
user_4986,Investing,,3027
user_5007,Investing,,6295
user_5037,Investing,,5268
user_5050,Investing,,341
user_5081,Investing,,2231
user_5111,Investing,,3639
user_5184,Investing,,5769
user_5239,Investing,,4313
user_5246,Investing,,3122
user_5248,Investing,,5272
user_5260,Investing,,640
user_5292,Investing,,2331
user_5311,Investing,,4422
user_5313,Investing,,880
user_5322,Investing,,6091
user_5385,Investing,,2162
user_5388,Investing,,1204
user_5411,Investing,,785
user_5433,Investing,,6135
user_5439,Investing,,6431
user_5448,Investing,,1938
user_5453,Investing,,3672
user_5481,Investing,,2456
user_5495,Investing,,1041
user_5519,Investing,,2268
user_5555,Investing,,556
user_5556,Investing,,1055
user_5575,Investing,,1629
user_5594,Investing,,3735
user_5630,Investing,,4578
user_5713,Investing,,2391
user_5764,Investing,,4047
user_5770,Investing,,979
user_5780,Investing,,5626
user_5824,Investing,,2940
user_5850,Investing,,5227
user_5976,Investing,,3082
user_6024,Investing,,6315
user_6032,Investing,,5156
user_6043,Investing,,1620
user_6130,Investing,,932
user_6138,Investing,,5892
user_6176,Investing,,1026
user_6184,Investing,,3417
user_6209,Investing,,4913
user_6218,Investing,,6147
user_6245,Investing,,2683
user_6256,Investing,,3966
user_6264,Investing,,5782
user_6304,Investing,,1452
user_6355,Investing,,965
user_6383,Investing,,6362
user_6391,Investing,,3199
user_6439,Investing,,2349
user_6469,Investing,,4922
user_6605,Investing,,5580
user_6636,Investing,,3191
user_6641,Investing,,1978
user_6651,Investing,,4633
user_6690,Investing,,1929
user_6692,Investing,,1078
user_6836,Investing,,3389
user_6837,Investing,,3374
user_6885,Investing,,240
user_6965,Investing,,3939
user_6967,Investing,,1587
user_6971,Investing,,2134
user_6975,Investing,,5765
user_6980,Investing,,2287
user_7025,Investing,,1247
user_7061,Investing,,6170
user_7086,Investing,,357
user_7096,Investing,,1228
user_7140,Investing,,3754
user_7146,Investing,,4434
user_7158,Investing,,3899
user_7230,Investing,,137
user_7243,Investing,,848
user_7322,Investing,,5353
user_7353,Investing,,5184
user_7359,Investing,,5418
